example_id,tweet_id,thread_id,text,historical_reply,intent,secondary_intent,decision,escalation_reason,required_reply_points,forbidden_claims,annotator_confidence,annotator,reviewed
label-0529,769707,769709,"<HANDLE> Can't screenshot. When I find a song to share, when I choose ""share,"" it closes. No error message.","<HANDLE> Hmm. Could you confirm the make/model, operating system, and Spotify version of your device? We'll see what we can suggest /KB",,,,,,,,,no
label-0530,1812312,1812312,<HANDLE> My Premium was suddenly kicked out My id __email__ Sponsor id Didi_0819 Please solve as soon as possible,<HANDLE> Hey! We'd suggest deleting your previous tweet as it contains your email address. Can you DM it to us instead using the link below? /NQ <URL>,,,,,,,,,no
label-0531,1338288,1338288,<HANDLE> says I have too much music saved to my library on my Premium account?I guess it’s time to try Apple Music again.,<HANDLE> Hey Justin! Can you send us a screenshot of the message you're getting? We'll take a look /MA,,,,,,,,,no
label-0532,1471778,1471778,<HANDLE> I'm not impressed that all my music is gone. All my account info gone had to redo it. Over128 songs gone,<HANDLE> Hey Kellie! Can you DM us your account's email address and username? We'll take a look backstage /SU <URL>,,,,,,,,,no
label-0533,1170449,1170452,"<HANDLE> nope, didn't work :(",<HANDLE> Could you DM us your account's email address or username? We'll take a look backstage /RH <URL>,,,,,,,,,no
label-0534,1124161,1124161,"<HANDLE> still having issues with Chromecast Audio, i have pinpointed it to the daily mix feature.","<HANDLE> Hi again! Sorry to hear that. Just to check, are you able to play other playlists fine, except for your Daily Mix? /MU",,,,,,,,,no
label-0535,1697994,1697994,<HANDLE> - I have set my Android device to store all downloads on my SD card with 25gb of space yet when checking my device's storage the downloads are being stored there instead. I've cleared data and cache and verified the setting for the storage location.,"<HANDLE> Hey Brian, help's arrived! Can you tell us what device, operating system, and Spotify version you're using? We'll see what we can suggest /CH",,,,,,,,,no
label-0536,215439,215441,<HANDLE> clip: <URL> ; songs: spotify:track:3TErrbPIxH0QwiLle9mlvs ; spotify:track:0WXnHgyLOOdWI4Z9935ezn . He uses NZ spotify,<HANDLE> Thanks. We'll get this reported. Great detective work! <URL> /AR,,,,,,,,,no
label-0537,2432991,2432997,<HANDLE> yes it plays on my Spotify app on my laptop just not on my mobile app,"<HANDLE> Can you try logging out, fully closing the app, and restarting your device? Does that help? /KC",,,,,,,,,no
label-0538,1708803,1708803,"After every ad on <HANDLE>, it changes my playlist to songs that aren’t even closely related. How do I stop that from happening? If I swipe left, I get back to what should be playing. <HANDLE>","<HANDLE> Hey Stanford! To reduce the number of Suggested Tracks you get, try adding more artists into your playlists",,,,,,,,,no
label-0539,902970,902980,<HANDLE> I did all that,"<HANDLE> Hmm, that's odd. Just to make sure, are you getting an error message when playing the songs? A screenshot of it would come in handy too /MT",,,,,,,,,no
label-0540,223017,223018,<HANDLE> I'm using a Pixel and I'm using version 8,<HANDLE> Can you send us a screenshot of how the Android and Spotify versions appear on your device? We'll be right here waiting /LO,,,,,,,,,no
label-0541,1042607,1042609,<HANDLE> <HANDLE> DIE KPOP TRASH,<HANDLE> We hear you 🎧 Rest assured your feedback's been noted and will be passed on to the right folks /AN,,,,,,,,,no
label-0542,622843,622843,"<HANDLE> my Google Play Music subscription is set to renew soon, are you guys coming to Romania anytime soon or is it just a rumor?","<HANDLE> Hey Andrei! We don't have any info to share right now, but we're launching in new countries as often as possible. Be sure to add your email at <URL> /NH",,,,,,,,,no
label-0543,50894,50894,"uhh so somehow i can’t even log into my spotify, but my failed log in attempt reactivated my facebook account? honestly what the fuck <URL>",<HANDLE> Hey! Can you DM us your account's email address? We'll take a look backstage /K <URL>,,,,,,,,,no
label-0544,133941,133944,<HANDLE> Ok thanks I'm tried to pay by my card How rules for it?,<HANDLE> Can you DM us your account's email address? We'll check backstage /GK <URL>,,,,,,,,,no
label-0545,2175446,2175448,<HANDLE> Oh no! I like my 80s algorithm. That wasn’t a complaint!!,"<HANDLE> Oops, haha! Keep on rocking and <URL> 🎶 /RC",,,,,,,,,no
label-0546,1883550,1883553,<HANDLE> Mohon dibantu min <HANDLE>,"<HANDLE> 1: Hey! We can help out in English via Twitter, but we also have Indonesian support via email at <URL> We'd also...",,,,,,,,,no
label-0547,2600312,2600312,Appvalley really blow my shit when I press on Spotify and it’s having issues again,"<HANDLE> Hey, help's here! What's happening exactly? Can you also let us know your device, operating system, and Spotify version? /LW",,,,,,,,,no
label-0548,2586500,2586503,"<HANDLE> Well all I see is a bunch of people complaining about the same problem going all the way back to 2012. Here’s my feed back, because you should take it from every forum not just yours, make an algorithm that doesn’t play the same artist more than once in a row. Why is that hard","<HANDLE> We understand where you're coming from. Don't worry, we'll get your comments passed onto the right team straight away. Drop us a tweet if anything else comes up /MT",,,,,,,,,no
label-0549,2602368,2602368,<HANDLE> i added new songs to my playlist from my phone but on my computer the songs won't show... why?,<HANDLE> Hey Snezhina! Can you DM us your account's email address or username along with the Playlist Link where you recently added songs to? We'll take a look backstage /KM <URL>,,,,,,,,,no
label-0550,2432999,2432999,"<HANDLE> Is there an issue with streaming right now? I'm getting the ""Can't play the current song"" error no matter what I try to play, on desktop client and mobile app","<HANDLE> 1: Hey! Can you let us know the device, OS, and Spotify version you’re using? Also, can you try logging out, restarting the app, then...",,,,,,,,,no
label-0551,1867305,1867305,"Hi <HANDLE>, I send you 2 emails but heard nothing back. I wanted to get information about advertising?",<HANDLE> Hi there! Can you let us know if you've filled out the form on <URL> /PL,,,,,,,,,no
label-0552,2759245,2759245,<HANDLE> Bring back Têtes Raides pleaaaaase 😭😭😭😭,<HANDLE> Hey Jorge! Can you DM us your account's email address or username? We'll check backstage /AR <URL>,,,,,,,,,no
label-0553,832772,832772,"<HANDLE> Why is this happening all of a sudden on random artists? (And yes, I've turned my ""local files"" thing off and on.) <URL>",<HANDLE> Hey Mike! Can you DM us your account's email address or username? We'll take a look /NS <URL>,,,,,,,,,no
label-0554,2202394,2202394,<HANDLE> how do cancel my premium subscription?,<HANDLE> Hi there. We've just sent a DM your way. Let's carry on chatting there /QI,,,,,,,,,no
label-0555,2912503,2912503,<HANDLE> Having issues searching. Is it a problem your end?,"<HANDLE> Hi Mark! We've made a few tweaks backstage, so this should now be fixed up. Let us know if not /LP",,,,,,,,,no
label-0556,2491639,2491639,<HANDLE> I paid for premium and my bank called to confirm but I don't have premium and I tried to switch from free and it asks for a payment,"<HANDLE> Hi there, that doesn't sound good! Can you DM us your account's email address? We'll take a look backstage /AK <URL>",,,,,,,,,no
label-0557,1694932,1694932,Thanks or the follow <HANDLE>,<HANDLE> Hey there! You're welcome! Give us a shout if you need anything else 💚 /KP,,,,,,,,,no
label-0558,1794388,1794388,"<HANDLE> did you guys increase the max volume on android? if so, great job! been wanting it for a long time.","<HANDLE> Hey, we're glad to know you're enjoying the app! If we could help with anything, let us know 🙂 /AR",,,,,,,,,no
label-0559,1797907,1797907,<HANDLE> ok so now I found where to put the code then it comes up with this code is not valid!! Help please,"<HANDLE> Hey Ali, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG <URL>",,,,,,,,,no
label-0560,365730,365730,Hey <HANDLE> - someone has attempted to compromise my account. Can still log in with facebook but email/password have been changed,"<HANDLE> Hey! In this case, it'd be best if you follow the steps at <URL> Let us know how it goes /CB",,,,,,,,,no
label-0561,2591015,2591015,<HANDLE> I am trying to see if I can get the Spotify and headspace combined subscription. But I'm having trouble here. I have the family subscription now. Help 🙏,"<HANDLE> Hey, help's here! Can you DM us your account's email address? We'll see what we can suggest /KC <URL>",,,,,,,,,no
label-0562,948048,948048,"<HANDLE> Autoplay is not available on OSX, correct?",<HANDLE> Hey Christophe! What OS X and Spotify versions are you using? We'll check things out /AY,,,,,,,,,no
label-0563,1298054,1298052,<HANDLE> Yes it did. Thank you!,<HANDLE> Awesome! Let us know if you ever need us again. We'd be... <URL> /AP,,,,,,,,,no
label-0564,506058,506060,<HANDLE> I have sent a DM - thanks for looking into this. I look forward to your reply!,<HANDLE> You're welcome! We've just replied to your DM. Let's carry on chatting there 🙂 /CP,,,,,,,,,no
label-0565,903316,903316,<HANDLE> thank you excellent assistance and help 👍,<HANDLE> You're welcome! We hope you have a... <URL> /JX,,,,,,,,,no
label-0566,1855602,1855602,"<HANDLE> hi, my Spotify keeps skipping randomly through songs, every song. Please help! (Have tried updating app already)","<HANDLE> Hey! Which device, operating system, and version of Spotify are you using? We'd love to help /M <URL>",,,,,,,,,no
label-0567,49106,49106,i so badly wanna listen to reputation. it needs to be released on spotify already,"<HANDLE> Hey there! We’ll have it available to you as soon as it’s available to us! For now, check out the singles: <URL> /NG",,,,,,,,,no
label-0568,203126,203129,"<HANDLE> I had a university subscription, the payment was canceled last week for lack of money. —",<HANDLE> Got it. Can you DM us your account's email and username? We'll take a look backstage /ND <URL>,,,,,,,,,no
label-0569,739184,739184,"<HANDLE> I recently tried to cancel my premium account but found I could not because you are telling me I am on your free service, explain",<HANDLE> Hi there! Can you DM us your account's email address? We'll have a look backstage /ST <URL>,,,,,,,,,no
label-0570,2121319,2121319,"<HANDLE> Why don't you have Chaka Khan's ""Come 2 my house"" album released in 99?",<HANDLE> Hey there! We’ll have it available to you as soon as it’s available to us. More info at <URL> /NH,,,,,,,,,no
label-0571,406698,406698,<HANDLE> why does my Spotify app open up everytime I go to bed. It's as if it knits when I'm in bed?? #Spooky,"<HANDLE> Hey there! Don’t worry, we can help. Can you let us know the device/OS you’re using?",,,,,,,,,no
label-0572,860232,860233,<HANDLE> It’s ok i found a work around when I didn’t hear back within a few hours. Thanks anyway,"<HANDLE> Nice! We're glad it's working now. Let us know if you need anything else, we'll be right here /RV",,,,,,,,,no
label-0573,2012161,2012161,<HANDLE> why does your app limit how much I can download to my own phone anyway?,"<HANDLE> 1: Hi! To remove your downloaded songs all at once, you can reinstall the app by following the steps here: <URL> /NY",,,,,,,,,no
label-0574,1934254,1934254,Is there a way to sign up for <HANDLE> premium within the app? <HANDLE> <HANDLE> I can't find the option anywhere... 🤔,"<HANDLE> Hey LJ, help's here! Could you send us a DM with your account's email address or username? We'll take a look backstage /CH <URL>",,,,,,,,,no
label-0575,1967178,1967181,"<HANDLE> Awesome, cheers guys. :) <URL>","<HANDLE> Thanks. It looks like the app shows the correct release date for that album, which is on the 27th of this month /GK",,,,,,,,,no
label-0576,1450225,1450234,<HANDLE> Saudi Arabia.,<HANDLE> We're not available there right now. We launch regularly in new countries. Be sure to add your email at <URL> /DR,,,,,,,,,no
label-0577,1658860,1658860,"<HANDLE> I can't get my account to register in Australia, it thinks I am in the US so I can't add my postcode ...help",<HANDLE> Hey! Can you DM us your account's username and email address? We'll see what we can suggest /JL <URL>,,,,,,,,,no
